vx-underground,Today Lockbit ransomware group issued a poll to all of their affiliates. Lockbit is considering implementing new rules for Lockbit ...,['ransomware']
Daily Dark Web,The New Ransomware Victim of CACTUS: https://t.co/oOY5SFmBZZ$24.1MUSA319GB100 ---- DailyDarkWeb ------ Group: #CACTUS Company: ...,['Ransomware']
Armis,Ransomware attacks continue to affect organizations across industries including #criticalinfastructure. #Armis CTO of #OT spoke with ...,['Ransomware']
AMA,"Exploring healthcare cybersecurity, ransomware frequency in hospitals, & the role of AI in cybersecurity. Join today's AMA Update with ...",['ransomware']
VX Underground,"February 21st, 2023, ALPHV ransomware group informed their affiliates of a new 'product' update. Their new ransomware variant is named ...","['ransomware', 'ransomware']"
VMware Cloud on AWS,Uncover the secrets of ransomware resilience with @vaneck_us! Explore how @VMware Ransomware Recovery enables this financial services giant to stay ahead of ...,"['ransomware', 'Ransomware']"
Fortinet,"With #ransomware becoming more sophisticated and destructive each day, it's important to bring the discovery of an attack to your ...",['ransomware']
Zack Allen,"New ransomware variant, ""Rook Ransomware"", found on VT practicing searches/hunting on my day off. Lots of Yara rules on it being Babuk ...","['ransomware', 'Ransomware']"
Daily Dark Web,The New Ransomware Victim of CACTUS: https://t.co/c4JGL1z5YZ$61.8MCanada1.5TB1 ---- DailyDarkWeb ------ Group: #CACTUS Company: ...,['Ransomware']
Infosecurity Magazine,Schneider Electric Confirms Data Accessed in Ransomware Attack https://t.co/mf27NgA0zq.,['Ransomware']
Imperva,"... on how to restore data, with tips to detect and mitigate future attacks: https://t.co/rPD4WTDPl9 #Ransomware #RansomwareAttack #Cybersecurity.",['Ransomware']
Matthew Miller,Ransomware disrupts economic activity and access to critical infrastructure. Today @StateDept announces an up to $10 million reward for ...,['Ransomware']
Skyhigh Security,"2023 had a concerning surge in ransomware attacks that significantly reshaped the #cybersecurity landscape. Learn from Nick Graham, ...",['ransomware']
Silobreaker,"Stanford University has acknowledged that a #ransomware attack by the #Akira ransomware group went unnoticed, impacting 27000 individuals.","['ransomware', 'ransomware']"
CrowdStrike,"In light of increased ransomware risk, Commercial Bank of California tested its legacy anti-malware solution against 21 simulated ransomware ...","['ransomware', 'ransomware']"
Fortinet,It's important IT teams understand how #ransomware attacks occur and the tools needed to detect and disrupt an attack.,['ransomware']
Cyber Statecraft,explores historical factors that have contributed to the rise of ransomware and lays out ideas for how the US government can start to tackle ...,['ransomware']
title,snippet,highlighs
How to recognize authentic X emails - Twitter Help Center,"Phishing scammers send fraudulent messages to a large number of people, in an attempt to trick them into revealing private information, like a password. An ...",['Phishing']
IRSnews,"Are you familiar with phishing scams? Imposter emails, calls and text messages are the No. 1 way thieves steal personal data.",['phishing']
Alvin Bragg,"This month, we're highlighting phishing scams that are increasingly targeting older New Yorkers. Scammers launch thousands of phishing ...","['phishing', 'phishing']"
Our approach to blocking links - Twitter Help Center - X.com,Malicious links that could steal personal information or harm electronic devices. This includes: Links that contain or lead to malware; Attempts at phishing.,['phishing']
PhishingTackle,"Fraudsters are targeting small businesses & the self-employed with phishing emails, aiming to obtain Social Security numbers by tricking victims into ...",['phishing']
Homeland Security,"Phishing is how cyber criminals try to request our sensitive, personal information through impersonating trusted contacts or companies online.",['Phishing']
F-Secure,"What is a spear phishing attack? Unlike generic phishing scams, spear phishing attacks are used to target the victim with personalized ...","['phishing', 'phishing', 'phishing']"
NYS Div. of Homeland Security & Emergency Services,Phishing emails – or emails that appear to be from a legitimate source but are designed to infect your computer – are the #1 means of attack ...,['Phishing']
IRSnews,"IRS reminds you that in many phishing attacks, recipients are fooled into believing the message is from a trusted source.",['phishing']
Dale Meredith,"Phishing scams are on the rise. Friendly reminder to be cautious of emails and social media messages that seem too good to be true, ...",['Phishing']
KnowBe4,"In the Phishing by Industry Benchmarking Report, we analyzed a data set of 12.5 million users across 35k organizations with over 32 million ...",['Phishing']
EY,"This is a phishing email. This email does not originate from EY in any way. This scam is not using any EY infrastructure, nor internal ...",['phishing']
Scam Sniffer | Web3 Anti-Scam (@realScamSniffer) ...,"🛡️ To better protect our users, the Scam Sniffer Chrome extension has now started detecting phishing links on Twitter proactively!",['phishing']
National Institute of Standards and Technology on ...,A1: Keep your eyes out for phishing attacks – criminals' attempts to trick you into sharing your info - that commonly come in these forms: ...,['phishing']
McAfee,"Think you can spot a phishing scam from a mile away? As tax season approaches, expect to see an uptick of phony IRS emails in your inbox.",['phishing']
FBI Philadelphia,Spoofing and phishing are schemes aimed at tricking you into providing sensitive information—like your password or bank PIN—to scammers.,['phishing']
David DiMolfetta,FCC confirms it was target of a phishing scam that cloned an agency login site used by staff to authenticate their credentials: ...,['phishing']
Ledger,There are a variety of ways that phishing scammers can target you - Ledger Academy breaks down different phishing scams and how you can ...,"['phishing', 'phishing']"
How much spam and phishing went on in 2023? Some,How much spam and phishing went on in 2023? Some #Stats and figures in our new #report https://t.co/TcJf7GGp4r.,['phishing']
Confidence Staveley,"Phishing is when cybercriminals trick you (especially via email), into giving away sensitive information or taking an action that is harmful ...",['Phishing']
Charley Ma,Thought that I fell for a phishing scam today...but apparently I didn't (honestly still unclear) So @SoFi is now servicing first republics ...,['phishing']
Microsoft Threat Intelligence,"Phishing campaigns, including ones related to known phishing-as-a-service (PhaaS) platforms such as Tycoon and NakedPages, ...","['Phishing', 'phishing']"
Cyber Security Council,Cybercriminals regularly send deceptive phishing emails to compromise your online security. Stay one step ahead of their ever-evolving ...,['phishing']
Cyber Dost,"Stay alert, stay safe. Don't let phishing scams compromise your security. Always verify before you click!",['phishing']
Zeeshan Aleem,"Has anyone else gotten phishing attempts through direct message on Substack, and then a subsequent email saying Subtack detected that ...",['phishing']
Microsoft Security,Phishing is big business—business email compromise alone accounts for $2.7 billion in damages annually.,['Phishing']
Homeland Security,"Phishing attacks are on the rise, don't take the bait! Look out for: Misspelled words or poor grammar If you're asked to download a ...",['Phishing']
Phishing Emails Flood Small Businesses Lookinf for Social ...,Phishing Emails Flood Small Businesses Lookinf for Social Security Numbers https://t.co/atAHaMe1Xd.,['Phishing']
Dashlane,"When we hear about clone phishing, spear phishing, and whaling, it doesn't always mean a pescatarian treat is headed our way.","['phishing', 'phishing']"
Geoff White,Phishing emails wanted... I'm doing a talk for the Women's Institute tomorrow and want to show them some examples of crafty phishing ...,"['Phishing', 'phishing']"
Homeland Security,"Phishing attempts try to deceive us, but we can outsmart them. Learn the signs - such as misspellings, suspicious attachments, ...",['Phishing']
Avoid 'Phishing' Scams - Blog - X.com,"Feb 26, 2010 — If you enter your credentials on that fraudulent page, the phishers can sign in as you and trick more people. Anatomy of A Phishing Scam.",['Phishing']
Pete,Lots of phishing emails pretending to be from namecheap in the past week I guess there's a downside to talking about what tech you use Check ...,['phishing']
Cisco Security,Beware of sneaky #phishing scams! Even experienced individuals can fall victim. Check out our deep dive of a recent phishing attempt ...,"['phishing', 'phishing']"
 X,"I spot real phishing attacks and notify brands to protect their customers. If my results are accurate, like my tweets and I will learn. powered by @Lookout.",['phishing']
up police,"Phishing scams are the new 'school' of trickery! Don't take the bait hook, line, and sinker. Be a smart fish in the cyber sea, and don't let ...",['Phishing']
How to explain what 'phishing' is to your kids,"How to explain what 'phishing' is to your kids: Embedded video. 0:06. 4:00 PM · Jan 17, 2024. ·. 59.4K. Views.",['phishing']
njccic,"As #taxseason approaches, be alert for tax-based #phishing scams! @proofpoint found a threat actor luring organizations across the U.S. with ...",['phishing']
these phishing scams are getting elaborate,"these phishing scams are getting elaborate. Image. 5:20 PM · Apr 16, 2023. ·. 6,873. Views. 1. Repost · 143. Likes. 3. Bookmarks. 3.",['phishing']
Fifth Third Bank - Avoid Phishing,"Avoid phishing emails from fraudsters. Remember, Fifth Third will never ask you for your online account username or password via email, ...",['phishing']
interpol,"Dismantling the infrastructure behind phishing, banking malware, and ransomware attacks: 55 countries 1300 malicious servers ...",['phishing']
TD Bank,"Phishing, vishing, SMShing. What exactly are they and how can you avoid them? Cyber Security Awareness Month is the perfect time to brush up ...",['Phishing']
Celsius,We recently became aware of a phishing attempt that may have resulted in customers receiving an unsolicited email from Celsius Customer ...,['phishing']
Eversend - Protecting Yourself from Phishing Scams,Protecting Yourself from Phishing Scams: What You Need to Know Phishing scams are fraudulent attempts to obtain personal or financial ...,"['Phishing', 'Phishing']"
Ohio Attorney General Dave Yost,"Stay vigilant against phishing scams. Scammers pretend to be banks, government, or companies. Don't click unknown links or download ...",['phishing']
njccic,Phishing campaigns using Human Resources-themed lures are rising as tax season approaches. Be aware of these emails' common subject line ...,['Phishing']
𝙉𝙖𝙩𝙝𝙖𝙣 𝙃𝙪𝙩𝙩𝙞𝙣𝙜,Please be aware that @bookingcom sends phishing messages through their app which they confirm as real hotel messages by phone!,['phishing']
Eli Schwartz,Really impressive Phishing attempt. I viewed the full email header and saw that they are trying to get me to sign up for a onelogin that ...,['Phishing']
Ugh. Is this a phishing scam? I think I may have been ...,"Ugh. Is this a phishing scam? I think I may have been phished. Image. 9:55 PM · Dec 18, 2016 · 803. Reposts.",['phishing']
Homeland Security,"Don't let phishing lure you into providing sensitive information. For tips on how to protect yourself and your organization, like enabling ...",['phishing']
Mathew J Schwartz,Phish food: A still-active phishing campaign using individualized phishing lures is targeting senior corporate accounts in Microsoft Azure ...,"['phishing', 'phishing']"
Google - Phishing vs Smishing vs Vishing,"From phishing to smishing to vishing, the terminology around cyberattacks can be confusing. That's why the Google tools you use every day ...",['phishing']
Microsoft Threat Intelligence,"An active phishing campaign is using a crafty combination of legitimate-looking original sender email addresses, spoofed display sender ...",['phishing']
Cisco,"... to effectively combat emerging #phishing trends? Check out our ebook, Phishing for Dummies! https://t.co/55BVNQrLlD #cybersecurity.","['phishing', 'Phishing']"
SchoolSafety.gov,"Q: What is #phishing? A: When criminals try to get us to open harmful links, emails, or attachments that could request personal information ...",['phishing']
Are there any known phishing attacks against FIDO or is it ...,Are there any known phishing attacks against FIDO or is it ok to say “FIDO is immune to phishing”? cc @lewiada.,"['phishing', 'phishing']"
Dr. Casey Fiesler,"""Users view cybersecurity as agents of protection, but sending phishing emails can flip users' expectations from offering protection to causing ...",['phishing']
IRSnews,Most data breaches begin with phishing scams. #IRS urges you not to let your guard down: https://t.co/tRTy9uyTIs.,['phishing']
Microsoft Threat Intelligence,"Adversary-in-the-middle (AiTM) phishing techniques continue to proliferate through the phishing-as-a-service (PhaaS) cybercrime model, ...","['phishing', 'phishing']"
Isaac Souweine,"TIL - phishing scams are a great way to reconnect with old friends. ‍♂️ In related news, if you received a sketchy email from me, ...",['phishing']
Sam Rad,"Task Rabbit phishing attack. Emails sent out pointing to website which, for a time, revealed @TaskRabbit's private Github, daily transaction ...",['phishing']
Pieter Gunst on X,"Oooof. Was just subjected to the most credible phishing attempt I've experienced to date. Here were the steps: 1) ""Hi, this is your bank.",['phishing']
Cofense,"10 Most Common Signs of a #Phishing Email   Phishing continues to be the number one attack vector for threat actors, and it is important ...","['Phishing', 'Phishing']"
Shane Huntley,Password phishing and theft are still at the center of many major attacks today. Excited to see we are finally on the path to move beyond ...,['phishing']
Robert Blumofe,Combining the scale of generic phishing with the high yield of spear phishing. We'll be playing defense for some time to come.,"['phishing', 'phishing']"
Beware of text phishing scams!,"Conversation. Massachusetts RMV · @MassRMV. Beware of text phishing scams! Image. 7:00 PM · Mar 25, 2024. ·. 1,619. Views. 2. Reposts.",['phishing']
KnowBe4,Empower your users to thwart phishing attacks. Figure out your phish-prone percentage among your employees with our free Phishing Security ...,"['phishing', 'Phishing']"
Eric Newcomer,"why does Facebook allow SO much spam, phishing and impersonation of Facebook in Facebook ads accounts. Insanity.",['phishing']
New York State Thruway Authority,PHISHING ALERT: Beware of fraudulent text messages and calls which are being presented as an attempt to collect tolls.,['PHISHING']
FNBO,"Be cautious of phishing/smishing/vishing attempts! If you receive a suspicious email, voicemail, or text pretending to be from us, ...",['phishing']
 X,"Takedown tools for small security teams Tweets about phishing kit analysis, takedown tips, and new tools https://t.co/44hDmZ9xnj.",['phishing']
AASA,Don't be the next victim of a phishing attack. Join our webinar to discover actionable steps you can take to protect student identities ...,['phishing']
Scott Schober,... co/dZd7jT1pFV @ericlandskroner @BVsystems @hackedagainbook #Phishing #email #Scams #Internet #KIYC #News12 #cybersecurity #hacking.,['Phishing']
Peraton,... click. Be vigilant! Watch out for: Suspicious emails Links ⚠️ Phishing Attachments Be #cyber smart. #CybersecurityAwarenessMonth.,['Phishing']
RSA,"In 2023, AI drove a 1265% increase in #phishing emails and researchers demonstrated that it only took 7️⃣ words to create a believable voice ...",['phishing']
IRStaxsecurity,"Learn to recognize scams ; In many phishing attacks, recipients are fooled into believing the message is from a trusted source like the ...",['phishing']
Justin Fenton,"Wow worst phishing scam ever, Tribune would never give us bonuses. Would've been better off asking me to wire money to Nigeria.",['phishing']
Celsius,"... phishing attempt emails, texts, and phone calls. We would like to remind you to remain on alert for phishing attempts. If you think you have ...","['phishing', 'phishing']"
ClassPass on X,We are aware of phishing attempts from an alias claiming to be ClassPass. Reminder: your online safety is our priority.,['phishing']
LifeLock,Tax season is a prime time for W2 phishing scams. Learn how they work. https://t.co/nTPjsk46Yj #TaxSeason #PhishingScams.,['phishing']
IT Services @ UK,Want to know how to spot phishing so you don't get fooled by cybercriminals? Jude Phisherman knows the tricks WATCH: ...,['phishing']
Iovance Biotherapeutics,We recently became aware of a phishing scam targeting potential applicants with fraudulent job offers. Iovance will not ask you to download ...,['phishing']
NV Emergency Mgmt,"Scammers are getting crafty, sending phishing emails/texts about fake orders. Don't take the bait! ✓ Ignore links from numbers you don't ...",['phishing']
Massachusetts RMV,"Conversation. Massachusetts RMV · @MassRMV. Beware of text phishing scams! Image. 7:00 PM · Mar 11, 2024. ·. 281. Views.",['phishing']
Google Docs,"We've addressed the issue with a phishing email claiming to be Google Docs. If you think you were affected, visit https://t.co/O68nQjFhBL.",['phishing']
"Stu Sjouwerman, SACP",New Phishing-As-A-Service Kit with Ability to Bypass MFA Targets Microsoft 365 Accounts https://t.co/j0cSzPkmH1.,['Phishing']
X's financial scam policy - Twitter Help Center,"As described above, X takes action on accounts that engage in deceptive scam, phishing or other fraud tactics. X does not intervene in financial disputes ...",['phishing']
US Postal Inspection Service - Headquarters,"Beware of phishing emails & threatening messages from scammers posing as official agencies, such as the IRS. Scammers will steal your ...",['phishing']
David Hitt,I just got a phishing email trying to get information by luring me in with the @APStylebook. I do not approve at all of their criminal goals ...,['phishing']
SAAS,"... Account. If you've fallen victim to a phishing scam, contact our Counter Fraud Team for advice on saascft@gov.scot or call 0300 300 3138.",['phishing']
Celsius,We have become aware of additional phishing emails and texts purporting to be from Celsius. Please do not click any suspicious links.,['phishing']
NSA Cyber,Are you vulnerable to phishing or credential attacks on cloud access? Learn more from the second installment in our Top Ten Cloud Security ...,['phishing']
LogRhythm,All a hacker needs to commit a preventable #phishing attack is a sample of what an organization's internal email looks like and a naive or ...,['phishing']
ISA,Ignore phishing emails that have been circulating impersonating ISA leadership. Notify your university IT services of these attempts.,['phishing']
CMI,"From combating phishing attacks to enhancing password security, explore essential strategies to safeguard your business below ...",['phishing']
Proton,"With billions of phishing emails sent daily and #AI making social engineering easier, #phishing is the most critical #threat you and your ...","['phishing', 'phishing']"
Aaron Zollo,There is a Phishing Scam on iPhone and Apple devices you need to know about. Here is what you should know.,['Phishing']
Splunk Government,Can #AI supercharge spear-phishing? Not quite. Research from our SURGe team reveals AI-generated phishing emails are no more effective than ...,"['phishing', 'phishing']"
Ed Sim,The voice phishing attacks are going to be next level in the next 6-12 months Who's working on the best way to identify and block these?,['phishing']
title,snippet,highlighs
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
